NSE,date
61001.3,07/06/2024
61001.3,08/06/2024
61001.3,09/06/2024
61406.15,10/06/2024
61915.5,11/06/2024
62391.8,12/06/2024
62846.3,13/06/2024
63608.9,14/06/2024
63608.9,15/06/2024
63608.9,16/06/2024
63608.9,17/06/2024
63890.5,18/06/2024
63048.85,19/06/2024
63554.4,20/06/2024
63453.9,21/06/2024
63453.9,22/06/2024
63453.9,23/06/2024
63376.05,24/06/2024
63184.05,25/06/2024
62693.5,26/06/2024
62488.85,27/06/2024
62756.05,28/06/2024
62756.05,29/06/2024
62756.05,30/06/2024
63133.6,01/07/2024
62867.3,02/07/2024
63633.4,03/07/2024
64342.95,04/07/2024
64930.1,05/07/2024
64930.1,06/07/2024
64930.1,07/07/2024
64964.85,08/07/2024
65088.1,09/07/2024
64957.15,10/07/2024
65486.15,11/07/2024
65256.6,12/07/2024
65256.6,13/07/2024
65256.6,14/07/2024
65809.2,15/07/2024
65675.65,16/07/2024
65675.65,17/07/2024
64449.1,18/07/2024
62890.1,19/07/2024
62890.1,20/07/2024
62890.1,21/07/2024
63408.85,22/07/2024
62841.5,23/07/2024
63296.8,24/07/2024
63172.5,25/07/2024
64192.45,26/07/2024
64192.45,27/07/2024
64192.45,28/07/2024
65038.75,29/07/2024
65274.25,30/07/2024
65642.75,31/07/2024
65286.65,01/08/2024
64203.2,02/08/2024
64203.2,03/08/2024
64203.2,04/08/2024
61646.85,05/08/2024
61094.75,06/08/2024
62828.95,07/08/2024
62532.4,08/08/2024
63165.25,09/08/2024
63165.25,10/08/2024
63165.25,11/08/2024
63602.3,12/08/2024
63305.3,13/08/2024
62898.05,14/08/2024
62898.05,15/08/2024
63970.15,16/08/2024
63970.15,17/08/2024
63970.15,18/08/2024
64251.65,19/08/2024
64915.3,20/08/2024
65012.3,21/08/2024
65440.85,22/08/2024
65130.05,23/08/2024
65130.05,24/08/2024
65130.05,25/08/2024
65707.85,26/08/2024
65747.85,27/08/2024
65807.4,28/08/2024
65620.25,29/08/2024
66418,30/08/2024
66418,31/08/2024
66418,01/09/2024
65879.35,02/09/2024
65970.1,03/09/2024
65853.55,04/09/2024
65593.05,05/09/2024
64510.6,06/09/2024
64510.6,07/09/2024
64510.6,08/09/2024
64259.85,09/09/2024
64701.95,10/09/2024
64493.55,11/09/2024
65413.9,12/09/2024
65984.5,13/09/2024
65984.5,14/09/2024
65984.5,15/09/2024
66846.1,16/09/2024
66843.9,17/09/2024
66788.55,18/09/2024
65972.8,19/09/2024
67347.1,20/09/2024
67347.1,21/09/2024
67347.1,22/09/2024
67920.1,23/09/2024
68292.85,24/09/2024
67688.4,25/09/2024
67492.95,26/09/2024
67475.8,27/09/2024
67475.8,28/09/2024
67475.8,29/09/2024
67046.95,30/09/2024
67311.25,01/10/2024
